INDEX,NAME,DATE,VALUE
burgundy_150,Liv-ex Burgundy 150,4/30/16,302.34
burgundy_150,Liv-ex Burgundy 150,5/31/16,304.79
burgundy_150,Liv-ex Burgundy 150,6/30/16,320.63
burgundy_150,Liv-ex Burgundy 150,7/31/16,330.57
burgundy_150,Liv-ex Burgundy 150,8/31/16,340.41
burgundy_150,Liv-ex Burgundy 150,9/30/16,345.03
burgundy_150,Liv-ex Burgundy 150,10/31/16,353.11
burgundy_150,Liv-ex Burgundy 150,11/30/16,361.94
burgundy_150,Liv-ex Burgundy 150,12/31/16,371.4
burgundy_150,Liv-ex Burgundy 150,1/31/17,372.05
burgundy_150,Liv-ex Burgundy 150,2/28/17,376.81
burgundy_150,Liv-ex Burgundy 150,3/31/17,381.78
burgundy_150,Liv-ex Burgundy 150,4/30/17,381.05
burgundy_150,Liv-ex Burgundy 150,5/31/17,390.95
burgundy_150,Liv-ex Burgundy 150,6/30/17,396.44
burgundy_150,Liv-ex Burgundy 150,7/31/17,398.01
burgundy_150,Liv-ex Burgundy 150,8/31/17,411.38
burgundy_150,Liv-ex Burgundy 150,9/30/17,412.49
burgundy_150,Liv-ex Burgundy 150,10/31/17,422.82
burgundy_150,Liv-ex Burgundy 150,11/30/17,460.07
burgundy_150,Liv-ex Burgundy 150,12/31/17,442.73
burgundy_150,Liv-ex Burgundy 150,1/31/18,437.64
burgundy_150,Liv-ex Burgundy 150,2/28/18,454.48
burgundy_150,Liv-ex Burgundy 150,3/31/18,461.6
burgundy_150,Liv-ex Burgundy 150,4/30/18,473.56
burgundy_150,Liv-ex Burgundy 150,5/31/18,481.04
burgundy_150,Liv-ex Burgundy 150,6/30/18,490.31
burgundy_150,Liv-ex Burgundy 150,7/31/18,507.87
burgundy_150,Liv-ex Burgundy 150,8/31/18,511.78
burgundy_150,Liv-ex Burgundy 150,9/30/18,548.67
burgundy_150,Liv-ex Burgundy 150,10/31/18,555.89
burgundy_150,Liv-ex Burgundy 150,11/30/18,599.99
burgundy_150,Liv-ex Burgundy 150,12/31/18,597.07
burgundy_150,Liv-ex Burgundy 150,1/31/19,594.72
burgundy_150,Liv-ex Burgundy 150,2/28/19,576.43
burgundy_150,Liv-ex Burgundy 150,3/31/19,563.25
burgundy_150,Liv-ex Burgundy 150,4/30/19,557.64
burgundy_150,Liv-ex Burgundy 150,5/31/19,557.3
burgundy_150,Liv-ex Burgundy 150,6/30/19,559.87
burgundy_150,Liv-ex Burgundy 150,7/31/19,565.76
burgundy_150,Liv-ex Burgundy 150,8/31/19,568.96
burgundy_150,Liv-ex Burgundy 150,9/30/19,583.29
burgundy_150,Liv-ex Burgundy 150,10/31/19,570.29
burgundy_150,Liv-ex Burgundy 150,11/30/19,553.56
burgundy_150,Liv-ex Burgundy 150,12/31/19,544.75
burgundy_150,Liv-ex Burgundy 150,1/31/20,538.06
burgundy_150,Liv-ex Burgundy 150,2/29/20,530.95
burgundy_150,Liv-ex Burgundy 150,3/31/20,522.98
burgundy_150,Liv-ex Burgundy 150,4/30/20,519.33
burgundy_150,Liv-ex Burgundy 150,5/31/20,523.75
burgundy_150,Liv-ex Burgundy 150,6/30/20,525.77
burgundy_150,Liv-ex Burgundy 150,7/31/20,532.68
burgundy_150,Liv-ex Burgundy 150,8/31/20,530.65
burgundy_150,Liv-ex Burgundy 150,9/30/20,534.35
burgundy_150,Liv-ex Burgundy 150,10/31/20,532.16
burgundy_150,Liv-ex Burgundy 150,11/30/20,535.87
burgundy_150,Liv-ex Burgundy 150,12/31/20,540.01
burgundy_150,Liv-ex Burgundy 150,1/31/21,550.15
burgundy_150,Liv-ex Burgundy 150,2/28/21,558.44
burgundy_150,Liv-ex Burgundy 150,3/31/21,564.06
burgundy_150,Liv-ex Burgundy 150,4/30/21,573.48
burgundy_150,Liv-ex Burgundy 150,5/31/21,575.77
burgundy_150,Liv-ex Burgundy 150,6/30/21,583.2
burgundy_150,Liv-ex Burgundy 150,7/31/21,592.93
burgundy_150,Liv-ex Burgundy 150,8/31/21,597.01
burgundy_150,Liv-ex Burgundy 150,9/30/21,636.3
burgundy_150,Liv-ex Burgundy 150,10/31/21,661.3
burgundy_150,Liv-ex Burgundy 150,11/30/21,686.8
burgundy_150,Liv-ex Burgundy 150,12/31/21,707.49
burgundy_150,Liv-ex Burgundy 150,1/31/22,752.41
burgundy_150,Liv-ex Burgundy 150,2/28/22,779.76
burgundy_150,Liv-ex Burgundy 150,3/31/22,810.96
burgundy_150,Liv-ex Burgundy 150,4/30/22,839.05
burgundy_150,Liv-ex Burgundy 150,5/31/22,865.24
burgundy_150,Liv-ex Burgundy 150,6/30/22,876.55
burgundy_150,Liv-ex Burgundy 150,7/31/22,886.9
burgundy_150,Liv-ex Burgundy 150,8/31/22,886.54
burgundy_150,Liv-ex Burgundy 150,9/30/22,902.75
burgundy_150,Liv-ex Burgundy 150,10/31/22,909.38
burgundy_150,Liv-ex Burgundy 150,11/30/22,901.49
burgundy_150,Liv-ex Burgundy 150,12/31/22,896.11
champagne_50,Liv-ex Champagne 50,12/31/03,100
champagne_50,Liv-ex Champagne 50,1/31/04,101.75
champagne_50,Liv-ex Champagne 50,2/29/04,103.12
champagne_50,Liv-ex Champagne 50,3/31/04,102.03
champagne_50,Liv-ex Champagne 50,4/30/04,102.84
champagne_50,Liv-ex Champagne 50,5/31/04,104.29
champagne_50,Liv-ex Champagne 50,6/30/04,105.2
champagne_50,Liv-ex Champagne 50,7/31/04,105.87
champagne_50,Liv-ex Champagne 50,8/31/04,104.29
champagne_50,Liv-ex Champagne 50,9/30/04,106.55
champagne_50,Liv-ex Champagne 50,10/31/04,111.07
champagne_50,Liv-ex Champagne 50,11/30/04,112.33
champagne_50,Liv-ex Champagne 50,12/31/04,113.88
champagne_50,Liv-ex Champagne 50,1/31/05,117.36
champagne_50,Liv-ex Champagne 50,2/28/05,117.18
champagne_50,Liv-ex Champagne 50,3/31/05,120.99
champagne_50,Liv-ex Champagne 50,4/30/05,120.57
champagne_50,Liv-ex Champagne 50,5/31/05,120.85
champagne_50,Liv-ex Champagne 50,6/30/05,122.5
champagne_50,Liv-ex Champagne 50,7/31/05,120.62
champagne_50,Liv-ex Champagne 50,8/31/05,120.44
champagne_50,Liv-ex Champagne 50,9/30/05,125.53
champagne_50,Liv-ex Champagne 50,10/31/05,125.67
champagne_50,Liv-ex Champagne 50,11/30/05,126.32
champagne_50,Liv-ex Champagne 50,12/31/05,128.41
champagne_50,Liv-ex Champagne 50,1/31/06,129.31
champagne_50,Liv-ex Champagne 50,2/28/06,130.18
champagne_50,Liv-ex Champagne 50,3/31/06,131.63
champagne_50,Liv-ex Champagne 50,4/30/06,132.18
champagne_50,Liv-ex Champagne 50,5/31/06,136.15
champagne_50,Liv-ex Champagne 50,6/30/06,135.98
champagne_50,Liv-ex Champagne 50,7/31/06,137.13
champagne_50,Liv-ex Champagne 50,8/31/06,140.34
champagne_50,Liv-ex Champagne 50,9/30/06,141.31
champagne_50,Liv-ex Champagne 50,10/31/06,149.62
champagne_50,Liv-ex Champagne 50,11/30/06,150.97
champagne_50,Liv-ex Champagne 50,12/31/06,152.24
champagne_50,Liv-ex Champagne 50,1/31/07,151.53
champagne_50,Liv-ex Champagne 50,2/28/07,153.11
champagne_50,Liv-ex Champagne 50,3/31/07,155.32
champagne_50,Liv-ex Champagne 50,4/30/07,161.43
champagne_50,Liv-ex Champagne 50,5/31/07,169.54
champagne_50,Liv-ex Champagne 50,6/30/07,172.37
champagne_50,Liv-ex Champagne 50,7/31/07,172.51
champagne_50,Liv-ex Champagne 50,8/31/07,177.01
champagne_50,Liv-ex Champagne 50,9/30/07,182.76
champagne_50,Liv-ex Champagne 50,10/31/07,182.33
champagne_50,Liv-ex Champagne 50,11/30/07,186.86
champagne_50,Liv-ex Champagne 50,12/31/07,192.58
champagne_50,Liv-ex Champagne 50,1/31/08,191.69
champagne_50,Liv-ex Champagne 50,2/29/08,197.73
champagne_50,Liv-ex Champagne 50,3/31/08,200.41
champagne_50,Liv-ex Champagne 50,4/30/08,202.84
champagne_50,Liv-ex Champagne 50,5/31/08,202.62
champagne_50,Liv-ex Champagne 50,6/30/08,205.74
champagne_50,Liv-ex Champagne 50,7/31/08,208.87
champagne_50,Liv-ex Champagne 50,8/31/08,210.04
champagne_50,Liv-ex Champagne 50,9/30/08,210.25
champagne_50,Liv-ex Champagne 50,10/31/08,211.22
champagne_50,Liv-ex Champagne 50,11/30/08,209.92
champagne_50,Liv-ex Champagne 50,12/31/08,205.87
champagne_50,Liv-ex Champagne 50,1/31/09,208.01
champagne_50,Liv-ex Champagne 50,2/28/09,208.46
champagne_50,Liv-ex Champagne 50,3/31/09,207.28
champagne_50,Liv-ex Champagne 50,4/30/09,206.47
champagne_50,Liv-ex Champagne 50,5/31/09,213.89
champagne_50,Liv-ex Champagne 50,6/30/09,207.54
champagne_50,Liv-ex Champagne 50,7/31/09,205.01
champagne_50,Liv-ex Champagne 50,8/31/09,201.91
champagne_50,Liv-ex Champagne 50,9/30/09,205.62
champagne_50,Liv-ex Champagne 50,10/31/09,203.6
champagne_50,Liv-ex Champagne 50,11/30/09,206.56
champagne_50,Liv-ex Champagne 50,12/31/09,206.86
champagne_50,Liv-ex Champagne 50,1/31/10,208.39
champagne_50,Liv-ex Champagne 50,2/28/10,206.66
champagne_50,Liv-ex Champagne 50,3/31/10,207.54
champagne_50,Liv-ex Champagne 50,4/30/10,207.8
champagne_50,Liv-ex Champagne 50,5/31/10,213.47
champagne_50,Liv-ex Champagne 50,6/30/10,220.33
champagne_50,Liv-ex Champagne 50,7/31/10,225.29
champagne_50,Liv-ex Champagne 50,8/31/10,232.21
champagne_50,Liv-ex Champagne 50,9/30/10,232.32
champagne_50,Liv-ex Champagne 50,10/31/10,231.95
champagne_50,Liv-ex Champagne 50,11/30/10,230.64
champagne_50,Liv-ex Champagne 50,12/31/10,237.07
champagne_50,Liv-ex Champagne 50,1/31/11,236.93
champagne_50,Liv-ex Champagne 50,2/28/11,233.96
champagne_50,Liv-ex Champagne 50,3/31/11,234.7
champagne_50,Liv-ex Champagne 50,4/30/11,235.5
champagne_50,Liv-ex Champagne 50,5/31/11,236.57
champagne_50,Liv-ex Champagne 50,6/30/11,241.51
champagne_50,Liv-ex Champagne 50,7/31/11,243.64
champagne_50,Liv-ex Champagne 50,8/31/11,244.06
champagne_50,Liv-ex Champagne 50,9/30/11,250.22
champagne_50,Liv-ex Champagne 50,10/31/11,249.26
champagne_50,Liv-ex Champagne 50,11/30/11,250.44
champagne_50,Liv-ex Champagne 50,12/31/11,248.36
champagne_50,Liv-ex Champagne 50,1/31/12,252.05
champagne_50,Liv-ex Champagne 50,2/29/12,248.61
champagne_50,Liv-ex Champagne 50,3/31/12,244.23
champagne_50,Liv-ex Champagne 50,4/30/12,248.26
champagne_50,Liv-ex Champagne 50,5/31/12,246.47
champagne_50,Liv-ex Champagne 50,6/30/12,248.32
champagne_50,Liv-ex Champagne 50,7/31/12,249.08
champagne_50,Liv-ex Champagne 50,8/31/12,242.1
champagne_50,Liv-ex Champagne 50,9/30/12,250
champagne_50,Liv-ex Champagne 50,10/31/12,248.88
champagne_50,Liv-ex Champagne 50,11/30/12,247.47
champagne_50,Liv-ex Champagne 50,12/31/12,252.17
champagne_50,Liv-ex Champagne 50,1/31/13,254.9
champagne_50,Liv-ex Champagne 50,2/28/13,259.67
champagne_50,Liv-ex Champagne 50,3/31/13,264.45
champagne_50,Liv-ex Champagne 50,4/30/13,266.26
champagne_50,Liv-ex Champagne 50,5/31/13,265.72
champagne_50,Liv-ex Champagne 50,6/30/13,271.22
champagne_50,Liv-ex Champagne 50,7/31/13,274.57
champagne_50,Liv-ex Champagne 50,8/31/13,272.76
champagne_50,Liv-ex Champagne 50,9/30/13,272.85
champagne_50,Liv-ex Champagne 50,10/31/13,270.79
champagne_50,Liv-ex Champagne 50,11/30/13,274.02
champagne_50,Liv-ex Champagne 50,12/31/13,275.53
champagne_50,Liv-ex Champagne 50,1/31/14,273.87
champagne_50,Liv-ex Champagne 50,2/28/14,271.06
champagne_50,Liv-ex Champagne 50,3/31/14,272.69
champagne_50,Liv-ex Champagne 50,4/30/14,271.64
champagne_50,Liv-ex Champagne 50,5/31/14,270.15
champagne_50,Liv-ex Champagne 50,6/30/14,270.19
champagne_50,Liv-ex Champagne 50,7/31/14,268.19
champagne_50,Liv-ex Champagne 50,8/31/14,264.34
champagne_50,Liv-ex Champagne 50,9/30/14,267.86
champagne_50,Liv-ex Champagne 50,10/31/14,273.99
champagne_50,Liv-ex Champagne 50,11/30/14,275.51
champagne_50,Liv-ex Champagne 50,12/31/14,271.98
champagne_50,Liv-ex Champagne 50,1/31/15,276.89
champagne_50,Liv-ex Champagne 50,2/28/15,269.38
champagne_50,Liv-ex Champagne 50,3/31/15,271.07
champagne_50,Liv-ex Champagne 50,4/30/15,268.59
champagne_50,Liv-ex Champagne 50,5/31/15,266.44
champagne_50,Liv-ex Champagne 50,6/30/15,269.87
champagne_50,Liv-ex Champagne 50,7/31/15,268.22
champagne_50,Liv-ex Champagne 50,8/31/15,270.06
champagne_50,Liv-ex Champagne 50,9/30/15,273.46
champagne_50,Liv-ex Champagne 50,10/31/15,270.17
champagne_50,Liv-ex Champagne 50,11/30/15,267.95
champagne_50,Liv-ex Champagne 50,12/31/15,270.07
champagne_50,Liv-ex Champagne 50,1/31/16,269.78
champagne_50,Liv-ex Champagne 50,2/29/16,274.82
champagne_50,Liv-ex Champagne 50,3/31/16,274.57
champagne_50,Liv-ex Champagne 50,4/30/16,275.03
champagne_50,Liv-ex Champagne 50,5/31/16,278.21
champagne_50,Liv-ex Champagne 50,6/30/16,281.51
champagne_50,Liv-ex Champagne 50,7/31/16,289.56
champagne_50,Liv-ex Champagne 50,8/31/16,293.79
champagne_50,Liv-ex Champagne 50,9/30/16,302.52
champagne_50,Liv-ex Champagne 50,10/31/16,313.57
champagne_50,Liv-ex Champagne 50,11/30/16,326.06
champagne_50,Liv-ex Champagne 50,12/31/16,323.12
champagne_50,Liv-ex Champagne 50,1/31/17,329.73
champagne_50,Liv-ex Champagne 50,2/28/17,335.66
champagne_50,Liv-ex Champagne 50,3/31/17,341.1
champagne_50,Liv-ex Champagne 50,4/30/17,342.72
champagne_50,Liv-ex Champagne 50,5/31/17,344.47
champagne_50,Liv-ex Champagne 50,6/30/17,343.69
champagne_50,Liv-ex Champagne 50,7/31/17,347.19
champagne_50,Liv-ex Champagne 50,8/31/17,349.09
champagne_50,Liv-ex Champagne 50,9/30/17,350.99
champagne_50,Liv-ex Champagne 50,10/31/17,357.56
champagne_50,Liv-ex Champagne 50,11/30/17,354.98
champagne_50,Liv-ex Champagne 50,12/31/17,357.31
champagne_50,Liv-ex Champagne 50,1/31/18,361.91
champagne_50,Liv-ex Champagne 50,2/28/18,362.03
champagne_50,Liv-ex Champagne 50,3/31/18,360.48
champagne_50,Liv-ex Champagne 50,4/30/18,361.43
champagne_50,Liv-ex Champagne 50,5/31/18,366.59
champagne_50,Liv-ex Champagne 50,6/30/18,372.73
champagne_50,Liv-ex Champagne 50,7/31/18,376.57
champagne_50,Liv-ex Champagne 50,8/31/18,380.51
champagne_50,Liv-ex Champagne 50,9/30/18,392.18
champagne_50,Liv-ex Champagne 50,10/31/18,387.95
champagne_50,Liv-ex Champagne 50,11/30/18,386.12
champagne_50,Liv-ex Champagne 50,12/31/18,385.17
champagne_50,Liv-ex Champagne 50,1/31/19,385.51
champagne_50,Liv-ex Champagne 50,2/28/19,384.91
champagne_50,Liv-ex Champagne 50,3/31/19,389.25
champagne_50,Liv-ex Champagne 50,4/30/19,385.02
champagne_50,Liv-ex Champagne 50,5/31/19,381.25
champagne_50,Liv-ex Champagne 50,6/30/19,386.59
champagne_50,Liv-ex Champagne 50,7/31/19,389.63
champagne_50,Liv-ex Champagne 50,8/31/19,392.36
champagne_50,Liv-ex Champagne 50,9/30/19,394.77
champagne_50,Liv-ex Champagne 50,10/31/19,402.11
champagne_50,Liv-ex Champagne 50,11/30/19,393.47
champagne_50,Liv-ex Champagne 50,12/31/19,393.85
champagne_50,Liv-ex Champagne 50,1/31/20,394.49
champagne_50,Liv-ex Champagne 50,2/29/20,393.01
champagne_50,Liv-ex Champagne 50,3/31/20,386.42
champagne_50,Liv-ex Champagne 50,4/30/20,391.48
champagne_50,Liv-ex Champagne 50,5/31/20,393.44
champagne_50,Liv-ex Champagne 50,6/30/20,402.31
champagne_50,Liv-ex Champagne 50,7/31/20,407.06
champagne_50,Liv-ex Champagne 50,8/31/20,411.9
champagne_50,Liv-ex Champagne 50,9/30/20,420.65
champagne_50,Liv-ex Champagne 50,10/31/20,417.11
champagne_50,Liv-ex Champagne 50,11/30/20,422.83
champagne_50,Liv-ex Champagne 50,12/31/20,424.51
champagne_50,Liv-ex Champagne 50,1/31/21,429.04
champagne_50,Liv-ex Champagne 50,2/28/21,435.35
champagne_50,Liv-ex Champagne 50,3/31/21,435.31
champagne_50,Liv-ex Champagne 50,4/30/21,436.24
champagne_50,Liv-ex Champagne 50,5/31/21,445.48
champagne_50,Liv-ex Champagne 50,6/30/21,448.15
champagne_50,Liv-ex Champagne 50,7/31/21,460.59
champagne_50,Liv-ex Champagne 50,8/31/21,467.25
champagne_50,Liv-ex Champagne 50,9/30/21,488.42
champagne_50,Liv-ex Champagne 50,10/31/21,525.4
champagne_50,Liv-ex Champagne 50,11/30/21,567.92
champagne_50,Liv-ex Champagne 50,12/31/21,600.64
champagne_50,Liv-ex Champagne 50,1/31/22,634.01
champagne_50,Liv-ex Champagne 50,2/28/22,641.18
champagne_50,Liv-ex Champagne 50,3/31/22,658.01
champagne_50,Liv-ex Champagne 50,4/30/22,656.98
champagne_50,Liv-ex Champagne 50,5/31/22,665.5
champagne_50,Liv-ex Champagne 50,6/30/22,675.82
champagne_50,Liv-ex Champagne 50,7/31/22,696.85
champagne_50,Liv-ex Champagne 50,8/31/22,711.37
champagne_50,Liv-ex Champagne 50,9/30/22,734.44
champagne_50,Liv-ex Champagne 50,10/31/22,749.63
champagne_50,Liv-ex Champagne 50,11/30/22,730.56
champagne_50,Liv-ex Champagne 50,12/31/22,713.17
italy_100,Liv-ex Italy 100,12/31/03,100
italy_100,Liv-ex Italy 100,1/31/04,99.51
italy_100,Liv-ex Italy 100,2/29/04,99.41
italy_100,Liv-ex Italy 100,3/31/04,99.88
italy_100,Liv-ex Italy 100,4/30/04,99.08
italy_100,Liv-ex Italy 100,5/31/04,99.64
italy_100,Liv-ex Italy 100,6/30/04,101.32
italy_100,Liv-ex Italy 100,7/31/04,100.12
italy_100,Liv-ex Italy 100,8/31/04,100.18
italy_100,Liv-ex Italy 100,9/30/04,99.68
italy_100,Liv-ex Italy 100,10/31/04,99.35
italy_100,Liv-ex Italy 100,11/30/04,98.98
italy_100,Liv-ex Italy 100,12/31/04,98.22
italy_100,Liv-ex Italy 100,1/31/05,108.93
italy_100,Liv-ex Italy 100,2/28/05,109.81
italy_100,Liv-ex Italy 100,3/31/05,107.03
italy_100,Liv-ex Italy 100,4/30/05,108.07
italy_100,Liv-ex Italy 100,5/31/05,107.16
italy_100,Liv-ex Italy 100,6/30/05,104.95
italy_100,Liv-ex Italy 100,7/31/05,106.49
italy_100,Liv-ex Italy 100,8/31/05,104.83
italy_100,Liv-ex Italy 100,9/30/05,115.12
italy_100,Liv-ex Italy 100,10/31/05,114.15
italy_100,Liv-ex Italy 100,11/30/05,112.18
italy_100,Liv-ex Italy 100,12/31/05,111.97
italy_100,Liv-ex Italy 100,1/31/06,110.48
italy_100,Liv-ex Italy 100,2/28/06,110.04
italy_100,Liv-ex Italy 100,3/31/06,111.77
italy_100,Liv-ex Italy 100,4/30/06,113.77
italy_100,Liv-ex Italy 100,5/31/06,112.8
italy_100,Liv-ex Italy 100,6/30/06,113.71
italy_100,Liv-ex Italy 100,7/31/06,113.84
italy_100,Liv-ex Italy 100,8/31/06,115.72
italy_100,Liv-ex Italy 100,9/30/06,115.94
italy_100,Liv-ex Italy 100,10/31/06,114.14
italy_100,Liv-ex Italy 100,11/30/06,118.11
italy_100,Liv-ex Italy 100,12/31/06,117.75
italy_100,Liv-ex Italy 100,1/31/07,116.78
italy_100,Liv-ex Italy 100,2/28/07,119.58
italy_100,Liv-ex Italy 100,3/31/07,120.73
italy_100,Liv-ex Italy 100,4/30/07,120.08
italy_100,Liv-ex Italy 100,5/31/07,124.75
italy_100,Liv-ex Italy 100,6/30/07,123.5
italy_100,Liv-ex Italy 100,7/31/07,124.56
italy_100,Liv-ex Italy 100,8/31/07,124.73
italy_100,Liv-ex Italy 100,9/30/07,126.83
italy_100,Liv-ex Italy 100,10/31/07,128.72
italy_100,Liv-ex Italy 100,11/30/07,130.01
italy_100,Liv-ex Italy 100,12/31/07,130.92
italy_100,Liv-ex Italy 100,1/31/08,134.09
italy_100,Liv-ex Italy 100,2/29/08,140.49
italy_100,Liv-ex Italy 100,3/31/08,142.02
italy_100,Liv-ex Italy 100,4/30/08,144.4
italy_100,Liv-ex Italy 100,5/31/08,147.28
italy_100,Liv-ex Italy 100,6/30/08,149.16
italy_100,Liv-ex Italy 100,7/31/08,149.85
italy_100,Liv-ex Italy 100,8/31/08,149.94
italy_100,Liv-ex Italy 100,9/30/08,149.41
italy_100,Liv-ex Italy 100,10/31/08,149.78
italy_100,Liv-ex Italy 100,11/30/08,159.74
italy_100,Liv-ex Italy 100,12/31/08,153.5
italy_100,Liv-ex Italy 100,1/31/09,152.29
italy_100,Liv-ex Italy 100,2/28/09,157.78
italy_100,Liv-ex Italy 100,3/31/09,158.67
italy_100,Liv-ex Italy 100,4/30/09,168.49
italy_100,Liv-ex Italy 100,5/31/09,168.43
italy_100,Liv-ex Italy 100,6/30/09,165.62
italy_100,Liv-ex Italy 100,7/31/09,164.14
italy_100,Liv-ex Italy 100,8/31/09,167.53
italy_100,Liv-ex Italy 100,9/30/09,173.54
italy_100,Liv-ex Italy 100,10/31/09,177.97
italy_100,Liv-ex Italy 100,11/30/09,180.11
italy_100,Liv-ex Italy 100,12/31/09,181.33
italy_100,Liv-ex Italy 100,1/31/10,175.84
italy_100,Liv-ex Italy 100,2/28/10,177.83
italy_100,Liv-ex Italy 100,3/31/10,178.42
italy_100,Liv-ex Italy 100,4/30/10,174.34
italy_100,Liv-ex Italy 100,5/31/10,173.43
italy_100,Liv-ex Italy 100,6/30/10,171.17
italy_100,Liv-ex Italy 100,7/31/10,178.39
italy_100,Liv-ex Italy 100,8/31/10,176.69
italy_100,Liv-ex Italy 100,9/30/10,178.76
italy_100,Liv-ex Italy 100,10/31/10,176.69
italy_100,Liv-ex Italy 100,11/30/10,181.65
italy_100,Liv-ex Italy 100,12/31/10,186.46
italy_100,Liv-ex Italy 100,1/31/11,183.75
italy_100,Liv-ex Italy 100,2/28/11,187.05
italy_100,Liv-ex Italy 100,3/31/11,187.73
italy_100,Liv-ex Italy 100,4/30/11,191.38
italy_100,Liv-ex Italy 100,5/31/11,193.35
italy_100,Liv-ex Italy 100,6/30/11,193.57
italy_100,Liv-ex Italy 100,7/31/11,195.64
italy_100,Liv-ex Italy 100,8/31/11,197.12
italy_100,Liv-ex Italy 100,9/30/11,195.62
italy_100,Liv-ex Italy 100,10/31/11,193.34
italy_100,Liv-ex Italy 100,11/30/11,196.18
italy_100,Liv-ex Italy 100,12/31/11,198.32
italy_100,Liv-ex Italy 100,1/31/12,194.59
italy_100,Liv-ex Italy 100,2/29/12,193.86
italy_100,Liv-ex Italy 100,3/31/12,194.95
italy_100,Liv-ex Italy 100,4/30/12,196.81
italy_100,Liv-ex Italy 100,5/31/12,196.98
italy_100,Liv-ex Italy 100,6/30/12,196.17
italy_100,Liv-ex Italy 100,7/31/12,196.66
italy_100,Liv-ex Italy 100,8/31/12,196.52
italy_100,Liv-ex Italy 100,9/30/12,195.03
italy_100,Liv-ex Italy 100,10/31/12,198.14
italy_100,Liv-ex Italy 100,11/30/12,197.54
italy_100,Liv-ex Italy 100,12/31/12,198.71
italy_100,Liv-ex Italy 100,1/31/13,204.95
italy_100,Liv-ex Italy 100,2/28/13,209.68
italy_100,Liv-ex Italy 100,3/31/13,206.96
italy_100,Liv-ex Italy 100,4/30/13,207.96
italy_100,Liv-ex Italy 100,5/31/13,209.42
italy_100,Liv-ex Italy 100,6/30/13,211.04
italy_100,Liv-ex Italy 100,7/31/13,215.56
italy_100,Liv-ex Italy 100,8/31/13,223.6
italy_100,Liv-ex Italy 100,9/30/13,223.65
italy_100,Liv-ex Italy 100,10/31/13,219.92
italy_100,Liv-ex Italy 100,11/30/13,219.62
italy_100,Liv-ex Italy 100,12/31/13,216.9
italy_100,Liv-ex Italy 100,1/31/14,218.3
italy_100,Liv-ex Italy 100,2/28/14,214.9
italy_100,Liv-ex Italy 100,3/31/14,215.95
italy_100,Liv-ex Italy 100,4/30/14,218.72
italy_100,Liv-ex Italy 100,5/31/14,218.14
italy_100,Liv-ex Italy 100,6/30/14,216.85
italy_100,Liv-ex Italy 100,7/31/14,216.07
italy_100,Liv-ex Italy 100,8/31/14,215.77
italy_100,Liv-ex Italy 100,9/30/14,213.95
italy_100,Liv-ex Italy 100,10/31/14,213.98
italy_100,Liv-ex Italy 100,11/30/14,213.88
italy_100,Liv-ex Italy 100,12/31/14,212.95
italy_100,Liv-ex Italy 100,1/31/15,215.94
italy_100,Liv-ex Italy 100,2/28/15,215.54
italy_100,Liv-ex Italy 100,3/31/15,215.1
italy_100,Liv-ex Italy 100,4/30/15,214.77
italy_100,Liv-ex Italy 100,5/31/15,215.42
italy_100,Liv-ex Italy 100,6/30/15,217.54
italy_100,Liv-ex Italy 100,7/31/15,215.97
italy_100,Liv-ex Italy 100,8/31/15,215.64
italy_100,Liv-ex Italy 100,9/30/15,216.4
italy_100,Liv-ex Italy 100,10/31/15,216.27
italy_100,Liv-ex Italy 100,11/30/15,214.7
italy_100,Liv-ex Italy 100,12/31/15,214.57
italy_100,Liv-ex Italy 100,1/31/16,217.1
italy_100,Liv-ex Italy 100,2/29/16,219.74
italy_100,Liv-ex Italy 100,3/31/16,219.79
italy_100,Liv-ex Italy 100,4/30/16,218.93
italy_100,Liv-ex Italy 100,5/31/16,219.77
italy_100,Liv-ex Italy 100,6/30/16,223.97
italy_100,Liv-ex Italy 100,7/31/16,228.51
italy_100,Liv-ex Italy 100,8/31/16,231.67
italy_100,Liv-ex Italy 100,9/30/16,235.18
italy_100,Liv-ex Italy 100,10/31/16,247.12
italy_100,Liv-ex Italy 100,11/30/16,244.64
italy_100,Liv-ex Italy 100,12/31/16,244.11
italy_100,Liv-ex Italy 100,1/31/17,250.88
italy_100,Liv-ex Italy 100,2/28/17,250.17
italy_100,Liv-ex Italy 100,3/31/17,255.65
italy_100,Liv-ex Italy 100,4/30/17,257.03
italy_100,Liv-ex Italy 100,5/31/17,259.9
italy_100,Liv-ex Italy 100,6/30/17,259.09
italy_100,Liv-ex Italy 100,7/31/17,262.86
italy_100,Liv-ex Italy 100,8/31/17,267.84
italy_100,Liv-ex Italy 100,9/30/17,270.57
italy_100,Liv-ex Italy 100,10/31/17,271.47
italy_100,Liv-ex Italy 100,11/30/17,276.34
italy_100,Liv-ex Italy 100,12/31/17,273.2
italy_100,Liv-ex Italy 100,1/31/18,269.2
italy_100,Liv-ex Italy 100,2/28/18,277.58
italy_100,Liv-ex Italy 100,3/31/18,268.51
italy_100,Liv-ex Italy 100,4/30/18,268.93
italy_100,Liv-ex Italy 100,5/31/18,267.03
italy_100,Liv-ex Italy 100,6/30/18,270.89
italy_100,Liv-ex Italy 100,7/31/18,276.58
italy_100,Liv-ex Italy 100,8/31/18,270.89
italy_100,Liv-ex Italy 100,9/30/18,286.96
italy_100,Liv-ex Italy 100,10/31/18,285.03
